_id,city,salary,experience,education,company,companyType,salary_type,salary_min,salary_max,province,is_outlier
f4b9bbc70d62642aad172544b3ebaba5dV,L599,100-300元/时,EdD,GI,company_388383,type_pmgfTy,H,200000,600000,L,False
b223eb44fec9518682e54ab46ec9b42dcw,A155,15-50元/时,Eas,GI,company_779547,type_lOdYUb,H,30000,100000,A,False
9e7afc7cdb61931eb7d2cc8398b80ecfSQ,A155,200-300元/天,Eby,GP,company_415530,type_qGLNuz,D,50000,75000,A,False
1b39e7fef258c318daac2cfd408dd150PO,S732,20-25元/时,Eas,Gx,company_462566,type_lOdYUb,H,40000,50000,S,False
262bf246648d2ce6afdbb1658d3d2c45Uv,S732,110-120元/天,Eby,GP,company_044376,type_qGLNuz,D,27500,30000,S,False
c0ef186ba4d7c0e129b2d48e1c3d3214Jo,S732,100-200元/天,Eby,GP,company_718332,type_lOdYUb,D,25000,50000,S,False
b223eb44fec9518682e54ab46ec9b42dcw,Z196,200-300元/天,Eas,GI,company_488537,type_lOdYUb,D,50000,75000,Z,False
83ac9b7621574ec3d1a6bc48cfeeb954oQ,S542,120-240元/天,Eby,GP,company_428754,type_IFmZvL,D,30000,60000,S,False
a7ce93b63f12684e9022b4e772da1f90QN,A655,100-150元/时,Eas,Gx,company_178503,type_lOdYUb,H,200000,300000,A,False
6831ebb08ba49bf74ce9984483b2aed7DN,A655,100-200元/天,Eby,GP,company_632408,type_qnHODO,D,25000,50000,A,False
e089e2787ca1f2cd11abb5b5b46da777eD,P851,160-200元/天,Eby,GP,company_678120,type_qnHODO,D,40000,50000,P,False
dcbc4702b1a74e52cab4dc1e23971439LM,P851,150-200元/天,Eby,GP,company_336167,type_uTAWZv,D,37500,50000,P,False
ac9b22069916f60a67155fe25d64b0b2Dh,Y034,70-80元/时,EdD,GP,company_350362,type_kCfcsh,H,140000,160000,Y,False
82f6961ef2ab947c94e9df0c9c6f04b0fh,Y034,200-210元/天,Eby,GP,company_902444,type_yZblEo,D,50000,52500,Y,False
4567e91f242e95572016a7ce353f8c17NV,P623,30-50元/时,Eas,GI,company_625763,type_lOdYUb,H,60000,100000,P,False
f259ba5ebbd84567d1a85ae6dabfebf7Yn,A717,60-120元/天,Eby,GP,company_576320,type_SNJDAt,D,15000,30000,A,False
819db18c2d19dcd1194f3732c875ad7eBJ,X066,70-100元/天,Eby,GP,company_204921,type_uipXwT,D,17500,25000,X,False
f693da772b6ba497215104c0b3c3f571hM,U553,20-35元/时,EdD,GP,company_650462,type_qhLBWb,H,40000,70000,U,False
df6a0f0af90824594c229d656c269789Li,E956,80-200元/天,EdD,GP,company_798499,type_LPhcvI,D,20000,50000,E,False
f259ba5ebbd84567d1a85ae6dabfebf7Yn,B729,80-130元/天,Eby,GP,company_460166,type_XqvUzw,D,20000,32500,B,False
cf8025d88a7ef18800686dbd36ecfae1dF,B729,100-110元/天,Eas,GI,company_457450,type_lOdYUb,D,25000,27500,B,False
cf8025d88a7ef18800686dbd36ecfae1dF,B729,30-60元/时,Eas,Gx,company_760862,type_lOdYUb,H,60000,120000,B,False
3aa4f12a0d18e419f0d2a98cdf3b4209mD,B729,80-120元/天,EKk,Go,company_138474,type_YgqIFe,D,20000,30000,B,False
ac9b22069916f60a67155fe25d64b0b2Dh,J037,50-75元/时,Eas,GI,company_683019,type_qhLBWb,H,100000,150000,J,False
080c3215af26a8fb957deb3adeda269fxk,J037,120-170元/天,Eby,GP,company_612236,type_FdhMSx,D,30000,42500,J,False
080c3215af26a8fb957deb3adeda269fxk,B170,100-150元/天,Eby,GP,company_848053,type_BByMdf,D,25000,37500,B,False
7108dc75bfcbf5e7c2eedaf5ebce2de9dw,B170,100-200元/天,Eby,GP,company_066738,type_CbBLwi,D,25000,50000,B,False
91379a078218e7a02f89fd9677cce46cnM,I730,20-25元/时,EdD,GP,company_496376,type_xjtctu,H,40000,50000,I,False
cdb6e01527a77d5a9878138b46dedd99uS,I730,200-400元/天,EdD,GP,company_679181,type_lOdYUb,D,50000,100000,I,False
0694e9b949bb34e23508a569c1caa938id,I730,120-150元/时,Eas,Gx,company_416135,type_lOdYUb,H,240000,300000,I,False
c16a2d1c9e684c869927ef71c6a676a8DG,N821,20-50元/时,EKk,GP,company_393467,type_qrSFSq,H,40000,100000,N,False
d6d105d96fe6a1a994a68b78aafd2b84Ie,I529,90-100元/天,Eby,GP,company_918091,type_YOHpQY,D,22500,25000,I,False
0cf5da7bb05dfb15718653637b8df718vT,I529,90-100元/天,Eby,GP,company_867622,type_HfjYoW,D,22500,25000,I,False
9f061698426c16445e46aee9114635c9ei,G496,90-100元/天,Eby,GP,company_463959,type_LPhcvI,D,22500,25000,G,False
1dafd951a02a669de3fc947a23e1ee24MX,S198,100-150元/时,EdD,GI,company_017835,type_lOdYUb,H,200000,300000,S,False
1b39e7fef258c318daac2cfd408dd150PO,L867,100-130元/天,EdD,Gx,company_342048,type_lOdYUb,D,25000,32500,L,False
1b39e7fef258c318daac2cfd408dd150PO,V838,20-30元/时,EdD,GI,company_390073,type_lOdYUb,H,40000,60000,V,False
4e8253d6c20af58d080dfe5c4efd64b2Bd,Z581,100-150元/天,Eby,Gw,company_081804,type_YOHpQY,D,25000,37500,Z,False
b223eb44fec9518682e54ab46ec9b42dcw,Z581,150-200元/天,Eqh,Gx,company_086036,type_OGhnqx,D,37500,50000,Z,False
bb56f5c5075b133c50c45146ed252b24KU,D832,20-25元/时,EdD,GP,company_039241,type_ruszQK,H,40000,50000,D,False
b223eb44fec9518682e54ab46ec9b42dcw,K845,80-100元/天,Eas,GI,company_417527,type_lOdYUb,D,20000,25000,K,False
1dafd951a02a669de3fc947a23e1ee24MX,K845,50-150元/时,Eas,GI,company_716252,type_lOdYUb,H,100000,300000,K,False
7d062dff5f38450d2c4e543a654dfee7nb,Z450,150-300元/天,Eby,GP,company_036666,type_SNJDAt,D,37500,75000,Z,False
7e4691ac194ff1d3fdccf5a06ac224e4YZ,N430,3500-4000元/周,EdD,GP,company_885541,type_xjtctu,W,175000,200000,N,False
df6a0f0af90824594c229d656c269789Li,N430,50-60元/天,EdD,Go,company_300953,type_LPhcvI,D,12500,15000,N,False
db5788c551f0011d5146a0886f87cc43iF,N430,100-150元/天,Eby,GP,company_028791,type_YOHpQY,D,25000,37500,N,False
2006631955b0aa1d8a3bc1edc55e0754sn,R635,150-300元/天,Eby,GP,company_224213,type_LPhcvI,D,37500,75000,R,False
d9f429b9c373bef2ecf54ac73e4b7831SL,R635,60-70元/天,Eas,Go,company_479625,type_lOdYUb,D,15000,17500,R,False
bfbc45b05c5a4425210cd2cb3d84ae09GC,Z789,150-200元/天,Eby,GP,company_686022,type_HcIRlZ,D,37500,50000,Z,False
c47dbf19bd77fdc04d26486bd2257e7erh,Z789,120-130元/天,Eby,GP,company_694707,type_lOdYUb,D,30000,32500,Z,False
ad7952f548831fd18008b7c2eae34f37lV,Q598,15-20元/时,Eas,Go,company_822508,type_qhLBWb,H,30000,40000,Q,False
bb5bbd4fe2f47c6e4810df40a178deb7cV,W805,200-400元/天,Eby,GP,company_606107,type_PCcrub,D,50000,100000,W,False
080c3215af26a8fb957deb3adeda269fxk,W805,100-200元/天,Eby,GP,company_843227,type_yydJdA,D,25000,50000,W,False
cf8025d88a7ef18800686dbd36ecfae1dF,D135,90-120元/天,EdD,Gx,company_613572,type_lOdYUb,D,22500,30000,D,False
bb5bbd4fe2f47c6e4810df40a178deb7cV,D135,150-200元/天,Eby,GP,company_327876,type_PCcrub,D,37500,50000,D,False
edfdae20fa2c389f4f33bf0021264abcnx,L161,80-120元/天,EdD,GP,company_116728,type_lOdYUb,D,20000,30000,L,False
71dbd0f6bfed0520bebc1f37aa3f1ca2tJ,O910,30-60元/时,EdD,GP,company_752023,type_kCfcsh,H,60000,120000,O,False
1dafd951a02a669de3fc947a23e1ee24MX,Z824,50-120元/时,EdD,Gx,company_872777,type_MhfbrD,H,100000,240000,Z,False
2e30e1e751190e1f90ce67c48e194464JA,K909,15-20元/时,EdD,GP,company_400385,type_lOdYUb,H,30000,40000,K,False
d6d105d96fe6a1a994a68b78aafd2b84Ie,Z885,150-200元/天,Eby,GP,company_781407,type_fWnADK,D,37500,50000,Z,False
689b547209c63692901d733967ee5372Jm,K294,50-100元/天,EdD,GP,company_633718,type_lOdYUb,D,12500,25000,K,False
07a80122949423d996852ce1ad61fb41XL,K294,120-150元/时,EdD,GP,company_546231,type_lOdYUb,H,240000,300000,K,False
2e30e1e751190e1f90ce67c48e194464JA,Q828,60-120元/天,EdD,GP,company_178103,type_qrSFSq,D,15000,30000,Q,False
1b39e7fef258c318daac2cfd408dd150PO,K445,80-150元/天,Eby,GP,company_811987,type_fFlUqG,D,20000,37500,K,False
7dcf6f46a344d8f1320b8d4718525ca6vP,I784,50-80元/天,Eby,GP,company_047749,type_pmgfTy,D,12500,20000,I,False
b223eb44fec9518682e54ab46ec9b42dcw,B608,100-150元/天,EKk,GI,company_733702,type_lOdYUb,D,25000,37500,B,False
7a735654c2d60385bd16d1f84a524371Ol,O576,50-60元/天,EdD,GP,company_740608,type_qhLBWb,D,12500,15000,O,False
819db18c2d19dcd1194f3732c875ad7eBJ,D475,80-120元/时,EdD,GI,company_191235,type_lOdYUb,H,160000,240000,D,False
5885e505d8db2684a10a3356f98970feNB,X232,100-150元/天,Eby,GP,company_810653,type_qrSFSq,D,25000,37500,X,False
4567e91f242e95572016a7ce353f8c17NV,F554,100-200元/天,Eby,GP,company_046260,type_lOdYUb,D,25000,50000,F,False
d9f429b9c373bef2ecf54ac73e4b7831SL,F554,15-20元/时,EKk,Go,company_907432,type_BLfSmG,H,30000,40000,F,False
6474d624277270c6c57a8e7d1177cacdtQ,R892,90-100元/时,EKk,GP,company_517704,type_qhLBWb,H,180000,200000,R,False
8f978acdccd54aa4aa853caeff8bd21fSX,U192,15-20元/时,EKk,GI,company_188782,type_HtAHwu,H,30000,40000,U,False
d9f429b9c373bef2ecf54ac73e4b7831SL,U192,300-400元/天,EdD,GP,company_175510,type_HfjYoW,D,75000,100000,U,False
596fb26f5116f2c30c4ecb08d24300bauc,E057,80-120元/天,Eby,GP,company_300267,type_BLfSmG,D,20000,30000,E,False
65e915067ec7ca2082c1bfc73ffbc06bhv,U561,100-120元/天,Eby,GP,company_329443,type_qrSFSq,D,25000,30000,U,False
edfdae20fa2c389f4f33bf0021264abcnx,G022,40-50元/时,EdD,GP,company_953493,type_fFlUqG,H,80000,100000,G,False
0a7a9ad07607a902537c5ebac5273b98kQ,M247,120-150元/时,EdD,GP,company_268385,type_qrSFSq,H,240000,300000,M,False
b459f2a448b3b177093919075c76df3fAW,N386,30-60元/时,Eas,GP,company_774541,type_plzlSo,H,60000,120000,N,False
e089e2787ca1f2cd11abb5b5b46da777eD,E416,200-300元/天,Eby,GP,company_558090,type_qnHODO,D,50000,75000,E,False
5b43e275bb223ae7bee9808b618a3467ws,E416,25-30元/时,EdD,GI,company_952601,type_HfjYoW,H,50000,60000,E,False
dface8469dd1315170c2980c12ee4b9dzl,E416,40-70元/时,EdD,GI,company_104009,type_SNJDAt,H,80000,140000,E,False
f259ba5ebbd84567d1a85ae6dabfebf7Yn,E416,150-200元/天,Eby,GP,company_854076,type_lwxCGv,D,37500,50000,E,False
a4eff98014ec463ec54490a120fc52d4cz,E416,30-70元/时,EKk,Gx,company_693612,type_qGLNuz,H,60000,140000,E,False
57b4fbaa837986c723ebdc6944b2a4aeWU,B674,60-100元/天,Eby,GP,company_680249,type_fWnADK,D,15000,25000,B,False
bb9685f7011f9604acad8ae63c6da0ddHn,D090,200-400元/天,Eby,GP,company_642999,type_PCcrub,D,50000,100000,D,False
71573e908f1f36a4598a3789b92123dfqW,F958,150-200元/天,Eby,GP,company_284454,type_lOdYUb,D,37500,50000,F,False
8d9b980dd547720696d9df013db6f01agC,V339,80-100元/天,EdD,GI,company_021421,type_birMPO,D,20000,25000,V,False
2006631955b0aa1d8a3bc1edc55e0754sn,U125,130-200元/天,Eby,GP,company_220589,type_lYwbWD,D,32500,50000,U,False
4946c60911383b69f0756c3552615c74Kb,U125,100-200元/天,EdD,GP,company_053787,type_lwxCGv,D,25000,50000,U,False
596fb26f5116f2c30c4ecb08d24300bauc,B369,20-25元/时,EdD,GP,company_817120,type_qrSFSq,H,40000,50000,B,False
8abe0e986378d00dd8f9c49debf1a83eNK,B369,50-100元/天,EdD,GP,company_217275,type_BFBWru,D,12500,25000,B,False
1757749717a5abbb21eb8ffd64bdb7c8OG,B369,20-40元/时,EdD,GP,company_267339,type_lOdYUb,H,40000,80000,B,False
d7a27156c40800bec0d61d44cf150b08Om,W657,180-300元/天,Eby,GP,company_298222,type_yZblEo,D,45000,75000,W,False
7e4691ac194ff1d3fdccf5a06ac224e4YZ,X910,20-25元/时,Eas,GP,company_998010,type_xjtctu,H,40000,50000,X,False
66b30cf2a764150f3df1e271820283babe,X910,60-100元/天,EdD,GP,company_083691,type_lOdYUb,D,15000,25000,X,False
ac9b22069916f60a67155fe25d64b0b2Dh,D767,200-400元/天,Eas,GP,company_306698,type_lOdYUb,D,50000,100000,D,False
dd16ebae4e718c8715a7f8ac7383c1cfxI,Z182,100-150元/天,Eby,GP,company_025705,type_GXFMik,D,25000,37500,Z,False
2006631955b0aa1d8a3bc1edc55e0754sn,G378,270-300元/天,Eas,GI,company_260649,type_PanQpo,D,67500,75000,G,False
8a7af4fd913f2e5ab7de57c4b1d940e0nl,P939,100-300元/天,EdD,GP,company_779891,type_MDYYNy,D,25000,75000,P,False
17cff86ff83d0be13e8b2b0bd47cb204fq,P939,50-60元/天,EdD,Go,company_968804,type_Hzhxlm,D,12500,15000,P,False
7eb683a4e91cb12e78deb3ebe2e8a4a0vk,P939,150-200元/天,Eby,GP,company_497928,type_MDYYNy,D,37500,50000,P,False
08547ebad692c1f0286fb42e8d1a68cfEd,P939,130-260元/天,Eby,GP,company_449403,type_FwqxZf,D,32500,65000,P,False
add8b2fa60ba130bf0ef32ab1f35eef2Fv,U072,110-120元/天,Eby,GP,company_898683,type_lYwbWD,D,27500,30000,U,False
3fd63552b78084a7fa0cdaeb040ea59fdD,G904,100-110元/天,Eas,GP,company_707305,type_YOHpQY,D,25000,27500,G,False
8cc9f45b668162ac01ad5832a4adb7c0Uv,H913,25-40元/时,EdD,Gy,company_735498,type_BLfSmG,H,50000,80000,H,False
ac9b22069916f60a67155fe25d64b0b2Dh,D090,80-120元/时,Eas,GI,company_928060,type_lOdYUb,H,160000,240000,D,False
08547ebad692c1f0286fb42e8d1a68cfEd,J674,100-200元/天,Eby,GP,company_277819,type_BLfSmG,D,25000,50000,J,False
eb495685cae482e3e434f97166eabbc9Zz,D762,100-150元/天,Eby,GP,company_272411,type_lOdYUb,D,25000,37500,D,False
26078160d6ab4031c976e43602f36993qn,D762,30-40元/时,EdD,GP,company_684674,type_vzSaPI,H,60000,80000,D,False
262bf246648d2ce6afdbb1658d3d2c45Uv,R494,100-150元/天,Eby,Gw,company_860595,type_BByMdf,D,25000,37500,R,False
cf6869f8514813a84a910589819d4ba2za,R494,200-350元/天,Eby,GP,company_285300,type_Hzhxlm,D,50000,87500,R,False
99ecada0bf8ae0c7bcc2d1e1c9c8f43fus,D460,200-230元/天,EdD,GI,company_517100,type_irYhZM,D,50000,57500,D,False
5ad6640a2c18f2ebfce19afde792e20aLl,R885,100-200元/天,Eby,GP,company_023556,type_MhfbrD,D,25000,50000,R,False
1b7c9c0ca8c4936e2ccb8bd8d4710bc9GA,R885,200-280元/天,Eby,GP,company_688161,type_uipXwT,D,50000,70000,R,False
0694e9b949bb34e23508a569c1caa938id,M697,60-70元/时,EKk,Gx,company_044950,type_qhLBWb,H,120000,140000,M,False
ac9b22069916f60a67155fe25d64b0b2Dh,M697,80-120元/时,Eas,Gy,company_538210,type_qGLNuz,H,160000,240000,M,False
91d7403db81848e29384da9baa70a2aaEe,B470,150-300元/天,Eby,GP,company_431372,type_qnHODO,D,37500,75000,B,False
a7ce93b63f12684e9022b4e772da1f90QN,B470,40-50元/时,EdD,Gx,company_532409,type_lOdYUb,H,80000,100000,B,False
f60cb71f3c3244aa9bde85ea4652c48ddF,R716,150-200元/天,Eby,GP,company_963855,type_HfjYoW,D,37500,50000,R,False
187890f6ffee6ddf7d3d0691a65681f3qp,R716,120-150元/时,Eas,GP,company_522944,type_iQQmHS,H,240000,300000,R,False
a4eff98014ec463ec54490a120fc52d4cz,S500,25-50元/时,EKk,GI,company_196460,type_lOdYUb,H,50000,100000,S,False
0a7a9ad07607a902537c5ebac5273b98kQ,E478,100-200元/天,Eas,Go,company_706742,type_Hzhxlm,D,25000,50000,E,False
1647ffac32b2f51cfbe51f4150246471lB,E478,25-300元/时,EKk,Gy,company_413591,type_gtGYMQ,H,50000,600000,E,False
050716a1e3496566de850636d9e7eb8dUa,Q985,90-110元/天,EKk,GP,company_290852,type_XqvUzw,D,22500,27500,Q,False
863432ad184f895640e76be17f071c93IQ,Q985,50-120元/天,EdD,GP,company_174550,type_aAuygy,D,12500,30000,Q,False
ccda91da207371bee193ca2905b0ea2eOx,T815,40-50元/时,Eqh,Go,company_509208,type_lOdYUb,H,80000,100000,T,False
225ed1c43d3ea0edf29d9635c12054d5lM,X990,45-85元/时,EdD,GP,company_876394,type_qrSFSq,H,90000,170000,X,False
f47a414431f32ccd9718632e62175a16ku,X990,80-120元/天,Eby,GP,company_540366,type_qhLBWb,D,20000,30000,X,False
de3406631ae68a3a3a281e4790d2a788qW,P773,20-30元/时,EdD,GP,company_151407,type_kCfcsh,H,40000,60000,P,False
a700cd2d00afe8a4c9daf3875f9fd159zm,H442,15-20元/时,EKk,GI,company_262852,type_uipXwT,H,30000,40000,H,False
161c5d477dc983b7625e0e1efeb6734bwE,Y532,100-200元/天,Eby,GP,company_463872,type_YOHpQY,D,25000,50000,Y,False
36e00f745262bab1c9a252f14f173046Ry,J130,15-20元/时,Eas,GP,company_115156,type_BtQkpd,H,30000,40000,J,False
8a7054113882ecc3e32809f15c818b6eKi,A861,150-200元/天,Eby,GP,company_433413,type_YOHpQY,D,37500,50000,A,False
bb56f5c5075b133c50c45146ed252b24KU,L802,20-25元/时,EdD,GP,company_947198,type_LPhcvI,H,40000,50000,L,False
f259ba5ebbd84567d1a85ae6dabfebf7Yn,P713,100-110元/天,Eby,GP,company_469693,type_FdhMSx,D,25000,27500,P,False
050716a1e3496566de850636d9e7eb8dUa,P713,20-25元/时,EdD,GP,company_781758,type_DNepgK,H,40000,50000,P,False
ac93b858b8fefad947bfa03f98cebd6ayL,Y788,100-120元/天,Eby,GP,company_036693,type_lIjlkP,D,25000,30000,Y,False
19b59537f19a7171e6434596b4cd9517sv,R988,30-100元/时,EdD,GP,company_459755,type_iQQmHS,H,60000,200000,R,False
e5edb86b2f4fff1392f1989817ffd63dyx,R988,150-270元/天,Eby,GP,company_905896,type_fFlUqG,D,37500,67500,R,False
92bca01a6a5572c56087013330ea3d27Gh,L015,170-180元/天,EdD,GP,company_763012,type_fFlUqG,D,42500,45000,L,False
5a4d331947fa34fabb6948644cea4a31Hv,L015,60-70元/天,Eby,GP,company_712638,type_lYwbWD,D,15000,17500,L,False
9e7afc7cdb61931eb7d2cc8398b80ecfSQ,W055,150-400元/天,EdD,Go,company_782287,type_lOdYUb,D,37500,100000,W,False
35bb06b4aafb01340a628aef8066cf06tp,W055,100-200元/天,Eby,GP,company_470599,type_qrSFSq,D,25000,50000,W,False
153fbacd56d5dceaab83e145fffcd1bbvM,K641,80-90元/天,Eby,GP,company_327644,type_qGLNuz,D,20000,22500,K,False
bfbc45b05c5a4425210cd2cb3d84ae09GC,J532,60-400元/天,EdD,GP,company_027561,type_lOdYUb,D,15000,100000,J,False
eb8a50987da12c63d9024b6ef24caa5aYA,J532,60-70元/天,Eby,GP,company_355186,type_lOdYUb,D,15000,17500,J,False
6a6a932d9a0f9855cef286ca348c51c3IG,D022,150-200元/天,Eby,GP,company_981750,type_uTAWZv,D,37500,50000,D,False
4a9c1afcc24211e34ef677d504e43317or,O323,80-100元/天,Eby,GP,company_095758,type_uipXwT,D,20000,25000,O,False
f259ba5ebbd84567d1a85ae6dabfebf7Yn,U289,100-150元/天,Eby,GP,company_863150,type_lOdYUb,D,25000,37500,U,False
62c341afd686626e372fcfdfc6091dd7RX,U289,100-200元/时,Eas,Gx,company_380304,type_lOdYUb,H,200000,400000,U,False
7ae5b6236ba401270599c65d8d71005cer,U289,70-120元/时,EdD,Go,company_288740,type_Hzhxlm,H,140000,240000,U,False
60ff1598edd5adff10d7eb7a468f0fb4MZ,I426,120-150元/时,EdD,GP,company_516635,type_qhLBWb,H,240000,300000,I,False
0508d7be415a54eba97a968f8dacd55chL,I426,80-100元/天,Eby,GP,company_393731,type_YOHpQY,D,20000,25000,I,False
8c9c8016d13138e456a315a6068ff697lQ,I426,150-200元/天,Eby,GP,company_807891,type_YOHpQY,D,37500,50000,I,False
4d18579160a263df3f59863abef1c369iw,F659,120-150元/时,Eqh,Gx,company_449216,type_kwzqET,H,240000,300000,F,False
bfbc45b05c5a4425210cd2cb3d84ae09GC,F659,100-150元/天,EdD,GP,company_364222,type_uTAWZv,D,25000,37500,F,False
3aa4f12a0d18e419f0d2a98cdf3b4209mD,V829,200-250元/天,Eby,GP,company_281540,type_YOHpQY,D,50000,62500,V,False
bb9685f7011f9604acad8ae63c6da0ddHn,U555,60-120元/天,Eby,GP,company_353334,type_PCcrub,D,15000,30000,U,False
262bf246648d2ce6afdbb1658d3d2c45Uv,G328,100-150元/天,Eby,Gw,company_478429,type_BByMdf,D,25000,37500,G,False
777f4c048f35e55dca47b31889b0402fYG,O145,200-300元/天,EdD,GP,company_840263,type_qrSFSq,D,50000,75000,O,False
3aa4f12a0d18e419f0d2a98cdf3b4209mD,C675,300-320元/天,EdD,GP,company_345378,type_qGLNuz,D,75000,80000,C,False
225ed1c43d3ea0edf29d9635c12054d5lM,C675,40-45元/时,EdD,GP,company_990701,type_kCfcsh,H,80000,90000,C,False
83f218cf7f23957ecc0c32d5f6be9e59my,C675,50-100元/天,Eby,GP,company_338563,type_fWnADK,D,12500,25000,C,False
39312de6b4da971b49a69a7695fbd332hH,C675,60-100元/天,Eby,GP,company_217714,type_bMIeXj,D,15000,25000,C,False
400de1e2481926e947ab938a17fb7989Ms,S655,150-200元/天,Eby,GP,company_851246,type_qnHODO,D,37500,50000,S,False
edfdae20fa2c389f4f33bf0021264abcnx,G762,100-400元/天,EdD,GP,company_136061,type_BLfSmG,D,25000,100000,G,False
bfbc45b05c5a4425210cd2cb3d84ae09GC,H574,150-200元/天,EdD,GP,company_547192,type_XqvUzw,D,37500,50000,H,False
b321542d3b1002dc0d43cc8a49e36dd8NU,H574,120-180元/天,Eby,GP,company_509179,type_birMPO,D,30000,45000,H,False
c874e6878581ed6ab9dc0e3d24389b30tw,K628,15-20元/时,EdD,Gy,company_562667,type_qGLNuz,H,30000,40000,K,False
4e2dacaa2a36579b658329c72d89dc10yI,U183,75-80元/时,EdD,GP,company_289398,type_qGLNuz,H,150000,160000,U,False
f259ba5ebbd84567d1a85ae6dabfebf7Yn,O309,100-120元/天,Eby,GP,company_258042,type_BLfSmG,D,25000,30000,O,False
9d52b7a08d20b15a5ed23b599da35f46qD,O309,100-200元/天,Eby,GP,company_442699,type_qhLBWb,D,25000,50000,O,False
22a2a65c1e8677f47be55cd6e7672311pH,A802,110-120元/天,Eby,GP,company_867904,type_uTAWZv,D,27500,30000,A,False
2e30e1e751190e1f90ce67c48e194464JA,A802,20-25元/时,Eas,GP,company_644087,type_rJQdMX,H,40000,50000,A,False
cdb6e01527a77d5a9878138b46dedd99uS,A802,80-150元/时,Eas,GI,company_706408,type_lOdYUb,H,160000,300000,A,False
c890a0040cb507a3c9e406e90f7b20f0ZU,S808,80-100元/天,Eby,GP,company_707643,type_oAXCMx,D,20000,25000,S,False
8487749a1fbde1b589d9f3ad3de7512cHC,S808,30-35元/时,EdD,GP,company_840707,type_birMPO,H,60000,70000,S,False
f516b16a5d5bfd68a06ec5756a7e0f90XB,V996,100-110元/天,Eby,GP,company_563704,type_FdhMSx,D,25000,27500,V,False
a700cd2d00afe8a4c9daf3875f9fd159zm,A195,70-100元/时,Eas,GI,company_250642,type_lOdYUb,H,140000,200000,A,False
75636d4c81aab9d612094b723f572d54Lv,C180,120-130元/天,Eby,GP,company_017498,type_aAuygy,D,30000,32500,C,False
e7f8b56333777507a946fbe0c9ede883FL,O354,70-100元/天,Eby,GP,company_604654,type_qnHODO,D,17500,25000,O,False
3dad8a1b24b25699172780148209a886Bg,H610,100-250元/时,Eqh,Gy,company_213876,type_HcIRlZ,H,200000,500000,H,False
b50fc274fa8e79d083f70718e954bc04oN,H610,1500-2500元/周,EdD,GP,company_408394,type_fFlUqG,W,75000,125000,H,False
29394a50387ed592c62e7747bdd26c5afB,H610,100-250元/时,Eqh,GI,company_213876,type_HcIRlZ,H,200000,500000,H,False
0f788cd8169f5149bc519e585cf7148bGu,F047,100-150元/天,Eqh,Gx,company_783957,type_cPyqFN,D,25000,37500,F,False
0f788cd8169f5149bc519e585cf7148bGu,F047,150-230元/天,Eby,GP,company_239431,type_cTQtSq,D,37500,57500,F,False
0f788cd8169f5149bc519e585cf7148bGu,F047,300-500元/天,Eby,GP,company_331232,type_qrSFSq,D,75000,125000,F,False
0f788cd8169f5149bc519e585cf7148bGu,F047,200-210元/天,Eby,GP,company_398629,type_CbBLwi,D,50000,52500,F,False
aa5e5d943b6dc10091011f7f8e6d8bc6cw,F047,50-100元/天,EdD,GP,company_700590,type_jImIvP,D,12500,25000,F,False
ca703bb7825cce9999c1d3b71da5b747wR,F047,140-160元/天,Eby,Gw,company_994986,type_BLfSmG,D,35000,40000,F,False
ca703bb7825cce9999c1d3b71da5b747wR,F047,150-200元/天,Eby,GP,company_912369,type_BLfSmG,D,37500,50000,F,False
6951495c1941499b294fcec5f33cd242wQ,F047,230-280元/天,Eby,GP,company_628360,type_NKZQoO,D,57500,70000,F,False
91181f4ef85bea30277ac25598e2f54bLq,F047,120-200元/天,Eby,GP,company_070497,type_pmgfTy,D,30000,50000,F,False
91181f4ef85bea30277ac25598e2f54bLq,F047,150-180元/天,Eby,GP,company_781221,type_CbBLwi,D,37500,45000,F,False
c952573db2a15a8d051789f2bfb79aa3mQ,F047,300-400元/天,Eby,GP,company_207326,type_BLfSmG,D,75000,100000,F,False
91181f4ef85bea30277ac25598e2f54bLq,F047,120-240元/天,Eby,GP,company_192777,type_BLfSmG,D,30000,60000,F,False
ce51c5133a435e38c46ac90111f896aesp,F047,150-200元/天,Eby,GP,company_802784,type_BLfSmG,D,37500,50000,F,False
78758734641d5af094759e0193cc1b8bEU,F047,150-200元/天,Eby,GP,company_278586,type_BLfSmG,D,37500,50000,F,False
91181f4ef85bea30277ac25598e2f54bLq,F047,150-200元/天,Eby,GP,company_161512,type_BLfSmG,D,37500,50000,F,False
